INDEX,org_dataA, org_dataB 
17456, 130, 116 
17457, 133, 110 
17458, 127, 109 
17459, 117, 103 
17460, 107, 104 
17461, 101, 105 
17462, 99, 105 
17463, 101, 106 
17464, 105, 106 
17465, 105, 103 
17466, 105, 103 
17467, 100, 104 
17468, 101, 101 
17469, 100, 104 
17470, 99, 103 
17471, 99, 103 
17472, 102, 101 
17473, 103, 99 
17474, 97, 97 
17475, 94, 100 
17476, 96, 102 
17477, 103, 106 
17478, 107, 106 
17479, 105, 103 
17480, 103, 105 
17481, 106, 117 
17482, 116, 123 
17483, 125, 130 
17484, 123, 131 
17485, 133, 135 
17486, 141, 135 
17487, 141, 141 
17488, 139, 136 
17489, 140, 131 
17490, 140, 142 
17491, 147, 139 
17492, 153, 149 
17493, 150, 156 
17494, 159, 151 
17495, 153, 148 
17496, 149, 133 
17497, 144, 131 
17498, 140, 120 
17499, 137, 116 
17500, 132, 116 
17501, 138, 131 
17502, 135, 130 
17503, 148, 137 
17504, 155, 156 
17505, 171, 163 
17506, 174, 176 
17507, 165, 177 
17508, 162, 171 
17509, 162, 175 
17510, 183, 188 
17511, 195, 193 
17512, 193, 195 
17513, 196, 199 
17514, 203, 201 
17515, 210, 208 
17516, 215, 209 
17517, 213, 193 
17518, 214, 171 
17519, 217, 157 
17520, 215, 146 
17521, 215, 155 
17522, 219, 174 
17523, 219, 186 
17524, 194, 172 
17525, 155, 135 
17526, 123, 113 
17527, 94, 147 
17528, 116, 137 
17529, 117, 62 
17530, 54, 41 
17531, 37, 50 
17532, 40, 45 
17533, 39, 46 
17534, 72, 100 
17535, 134, 118 
17536, 159, 91 
17537, 132, 71 
17538, 86, 44 
17539, 58, 45 
17540, 40, 60 
17541, 39, 89 
17542, 52, 85 
17543, 81, 86 
17544, 102, 84 
17545, 110, 57 
17546, 90, 49 
17547, 93, 93 
17548, 105, 99 
17549, 118, 74 
17550, 99, 63 
17551, 101, 42 
17552, 86, 39 
17553, 53, 49 
17554, 49, 49 
17555, 54, 46 
17556, 52, 46 
17557, 45, 50 
17558, 45, 53 
17559, 54, 56 
17560, 59, 60 
17561, 65, 56 
17562, 61, 56 
17563, 50, 48 
17564, 44, 49 
17565, 45, 51 
17566, 43, 65 
17567, 51, 54 
17568, 51, 46 
17569, 56, 42 
17570, 62, 33 
17571, 75, 35 
17572, 96, 51 
17573, 118, 82 
17574, 135, 108 
17575, 137, 120 
17576, 139, 128 
17577, 135, 120 
17578, 120, 117 
17579, 133, 118 
17580, 119, 95 
17581, 74, 98 
17582, 82, 98 
17583, 122, 100 
17584, 131, 91 
17585, 79, 73 
17586, 61, 73 
17587, 77, 99 
17588, 105, 127 
17589, 113, 130 
17590, 136, 132 
17591, 126, 122 
17592, 94, 111 
17593, 89, 91 
17594, 81, 82 
17595, 82, 86 
17596, 103, 107 
17597, 128, 116 
17598, 136, 142 
17599, 141, 134 
17600, 114, 113 
17601, 86, 125 
17602, 80, 148 
17603, 108, 146 
17604, 135, 120 
17605, 153, 81 
17606, 138, 80 
17607, 96, 97 
17608, 68, 76 
17609, 68, 77 
17610, 74, 85 
17611, 71, 83 
17612, 61, 69 
17613, 66, 72 
17614, 75, 78 
17615, 69, 76 
17616, 73, 83 
17617, 69, 93 
17618, 69, 88 
17619, 87, 86 
17620, 87, 92 
17621, 73, 90 
17622, 70, 79 
17623, 76, 74 
17624, 72, 68 
17625, 66, 64 
17626, 66, 71 
17627, 63, 85 
17628, 63, 87 
17629, 69, 84 
17630, 88, 80 
17631, 97, 81 
17632, 94, 75 
17633, 80, 64 
17634, 71, 61 
17635, 61, 53 
17636, 47, 49 
17637, 42, 50 
17638, 49, 61 
17639, 68, 101 
17640, 72, 86 
17641, 42, 53 
17642, 35, 48 
17643, 48, 48 
17644, 52, 60 
17645, 50, 72 
17646, 57, 66 
17647, 67, 68 
17648, 59, 64 
17649, 47, 57 
17650, 57, 57 
17651, 64, 49 
17652, 46, 50 
17653, 45, 44 
17654, 68, 44 
17655, 102, 73 
17656, 119, 96 
17657, 120, 100 
17658, 109, 99 
17659, 86, 107 
17660, 69, 115 
17661, 75, 122 
17662, 70, 125 
17664, 133, 131 
17665, 133, 131 
17666, 132, 131 
17667, 131, 130 
17668, 130, 129 
17669, 130, 131 
17670, 131, 131 
17671, 130, 131 
17672, 130, 132 
17673, 131, 131 
17674, 130, 130 
17675, 130, 130 
17676, 130, 129 
17677, 128, 128 
17678, 127, 128 
17679, 129, 128 
17680, 128, 129 
17681, 128, 130 
17682, 127, 128 
17683, 125, 126 
17684, 126, 127 
17685, 127, 124 
17686, 126, 126 
17687, 127, 127 
17688, 127, 126 
17689, 127, 127 
17690, 126, 128 
17691, 125, 127 
17692, 126, 126 
17693, 126, 126 
17694, 123, 125 
17695, 124, 126 
17696, 123, 124 
17697, 124, 123 
17698, 125, 125 
17699, 123, 123 
17700, 122, 123 
17701, 123, 120 
17702, 122, 121 
17703, 123, 120 
17704, 122, 123 
17705, 120, 125 
17706, 123, 125 
17707, 124, 126 
17708, 123, 127 
17709, 122, 124 
17710, 126, 118 
17711, 126, 117 
17712, 123, 112 
17713, 116, 109 
17714, 110, 109 
17715, 109, 103 
17716, 103, 106 
17717, 104, 109 
17718, 105, 107 
17719, 105, 104 
17720, 106, 103 
17721, 106, 103 
17722, 103, 105 
17723, 103, 104 
17724, 104, 103 
17725, 101, 104 
17726, 104, 103 
17727, 103, 105 
17728, 103, 105 
17729, 101, 102 
17730, 99, 101 
17731, 97, 103 
17732, 100, 105 
17733, 102, 106 
17734, 106, 104 
17735, 106, 102 
17736, 103, 109 
17737, 105, 109 
17738, 117, 113 
17739, 123, 119 
17740, 130, 122 
17741, 131, 124 
17742, 135, 134 
17743, 135, 140 
17744, 141, 140 
17745, 136, 141 
17746, 131, 141 
17747, 142, 146 
17748, 139, 145 
17749, 149, 152 
17750, 156, 154 
17751, 151, 146 
17752, 148, 142 
17753, 133, 125 
17754, 131, 124 
17755, 120, 113 
17756, 116, 127 
17757, 116, 142 
17758, 131, 133 
17759, 130, 127 
17760, 137, 142 
17761, 156, 166 
17762, 163, 170 
17763, 176, 176 
17764, 177, 179 
17765, 171, 183 
17766, 175, 186 
17767, 188, 191 
17768, 193, 193 
17769, 195, 193 
17770, 199, 192 
17771, 201, 179 
17772, 208, 152 
17773, 209, 126 
17774, 193, 111 
17775, 171, 112 
17776, 157, 113 
17777, 146, 113 
17778, 155, 120 
17779, 174, 127 
17780, 186, 127 
17781, 172, 117 
17782, 135, 117 
17783, 113, 156 
17784, 147, 163 
17785, 137, 82 
17786, 62, 72 
17787, 41, 100 
17788, 50, 100 
17789, 45, 101 
17790, 46, 114 
17791, 100, 80 
17792, 118, 47 
17793, 91, 40 
17794, 71, 37 
17795, 44, 51 
17796, 45, 91 
17797, 60, 94 
17798, 89, 66 
17799, 85, 72 
17800, 86, 45 
17801, 84, 36 
17802, 57, 43 
17803, 49, 62 
17804, 93, 61 
17805, 99, 47 
17806, 74, 38 
17807, 63, 37 
17808, 42, 40 
17809, 39, 44 
17810, 49, 47 
17811, 49, 47 
17812, 46, 49 
17813, 46, 55 
17814, 50, 59 
17815, 53, 61 
17816, 56, 58 
17817, 60, 56 
17818, 56, 55 
17819, 56, 52 
17820, 48, 45 
17821, 49, 58 
17822, 51, 61 
17823, 65, 50 
17824, 54, 52 
17825, 46, 47 
17826, 42, 38 
17827, 33, 40 
17828, 35, 40 
17829, 51, 47 
17830, 82, 70 
17831, 108, 80 
17832, 120, 91 
17833, 128, 114 
17834, 120, 130 
17835, 117, 130 
17836, 118, 117 
17837, 95, 98 
17838, 98, 69 
17839, 98, 66 
17840, 100, 90 
17841, 91, 102 
17842, 73, 88 
17843, 73, 108 
17844, 99, 127 
17845, 127, 109 
17846, 130, 117 
17847, 132, 127 
17848, 122, 130 
17849, 111, 128 
17850, 91, 131 
17851, 82, 131 
17852, 86, 123 
17853, 107, 118 
17854, 116, 133 
17855, 142, 111 
17856, 134, 105 
17857, 113, 125 
17858, 125, 128 
17859, 148, 103 
17860, 146, 77 
17861, 120, 83 
17862, 81, 93 
17863, 80, 108 
17864, 97, 109 
17865, 76, 79 
17866, 77, 81 
17867, 85, 97 
17868, 83, 94 
17869, 69, 79 
17870, 72, 73 
17871, 78, 70 
17872, 76, 79 
17873, 83, 95 
17874, 93, 103 
17875, 88, 100 
17876, 86, 95 
17877, 92, 96 
17878, 90, 98 
17879, 79, 86 
17880, 74, 71 
17881, 68, 59 
17882, 64, 58 
17883, 71, 57 
17884, 85, 62 
17885, 87, 55 
17886, 84, 43 
17887, 80, 45 
17888, 81, 80 
17889, 75, 94 
17890, 64, 81 
17891, 61, 64 
17892, 53, 75 
17893, 49, 86 
17894, 50, 75 
17895, 61, 99 
17896, 101, 107 
17897, 86, 85 
17898, 53, 51 
17899, 48, 40 
17900, 48, 48 
17901, 60, 57 
17902, 72, 60 
17903, 66, 62 
17904, 68, 73 
17905, 64, 80 
17906, 57, 71 
17907, 57, 62 
17908, 49, 59 
17909, 50, 48 
17910, 44, 37 
17911, 44, 36 
17912, 73, 48 
17913, 96, 67 
17914, 100, 64 
17915, 99, 73 
17916, 107, 100 
17917, 115, 103 
17918, 122, 92 
17920, 131, 130 
17921, 131, 130 
17922, 131, 129 
17923, 131, 130 
17924, 130, 131 
17925, 129, 132 
17926, 131, 131 
17927, 131, 130 
17928, 131, 130 
17929, 132, 129 
17930, 131, 129 
17931, 130, 130 
17932, 130, 130 
17933, 129, 127 
17934, 128, 126 
17935, 128, 128 
17936, 128, 129 
17937, 129, 128 
17938, 130, 126 
17939, 128, 126 
17940, 126, 123 
17941, 127, 124 
17942, 124, 125 
17943, 126, 127 
17944, 127, 126 
17945, 126, 127 
17946, 127, 130 
17947, 128, 126 
17948, 127, 125 
17949, 126, 125 
17950, 126, 125 
17951, 125, 125 
17952, 126, 123 
17953, 124, 125 
17954, 123, 126 
17955, 125, 124 
17956, 123, 124 
17957, 123, 122 
17958, 120, 121 
17959, 121, 121 
17960, 120, 123 
17961, 123, 123 
17962, 125, 125 
17963, 125, 128 
17964, 126, 121 
17965, 127, 112 
17966, 124, 114 
17967, 118, 115 
17968, 117, 112 
17969, 112, 108 
17970, 109, 104 
17971, 109, 102 
17972, 103, 105 
17973, 106, 106 
17974, 109, 106 
17975, 107, 106 
17976, 104, 105 
17977, 103, 107 
17978, 103, 108 
17979, 105, 109 
17980, 104, 108 
17981, 103, 104 
17982, 104, 107 
17983, 103, 109 
17984, 105, 105 
17985, 105, 101 
17986, 102, 104 
17987, 101, 107 
17988, 103, 105 
17989, 105, 102 
17990, 106, 108 
17991, 104, 107 
17992, 102, 108 
17993, 109, 104 
17994, 109, 112 
17995, 113, 112 
17996, 119, 109 
17997, 122, 116 
17998, 124, 127 
17999, 134, 124 
18000, 140, 125 
18001, 140, 129 
18002, 141, 137 
18003, 141, 142 
18004, 146, 152 
18005, 145, 151 
18006, 152, 152 
18007, 154, 155 
18008, 146, 146 
18009, 142, 148 
18010, 125, 130 
18011, 124, 136 
18012, 113, 155 
18013, 127, 145 
18014, 142, 144 
18015, 133, 149 
18016, 127, 141 
18017, 142, 148 
18018, 166, 158 
18019, 170, 164 
18020, 176, 175 
18021, 179, 176 
18022, 183, 150 
18023, 186, 136 
18024, 191, 151 
18025, 193, 170 
18026, 193, 157 
18027, 192, 124 
18028, 179, 105 
18029, 152, 103 
18030, 126, 108 
18031, 111, 111 
18032, 112, 113 
18033, 113, 115 
18034, 113, 117 
18035, 120, 119 
18036, 127, 118 
18037, 127, 116 
18038, 117, 111 
18039, 117, 121 
18040, 156, 135 
18041, 163, 122 
18042, 82, 137 
18043, 72, 150 
18044, 100, 139 
18045, 100, 132 
18046, 101, 120 
18047, 114, 71 
18048, 80, 40 
18049, 47, 34 
18050, 40, 43 
18051, 37, 80 
18052, 51, 87 
18053, 91, 59 
18054, 94, 60 
18055, 66, 62 
18056, 72, 39 
18057, 45, 39 
18058, 36, 47 
18059, 43, 51 
18060, 62, 48 
18061, 61, 41 
18062, 47, 42 
18063, 38, 43 
18064, 37, 41 
18065, 40, 42 
18066, 44, 47 
18067, 47, 47 
18068, 47, 53 
18069, 49, 50 
18070, 55, 48 
18071, 59, 48 
18072, 61, 45 
18073, 58, 44 
18074, 56, 46 
18075, 55, 48 
18076, 52, 55 
18077, 45, 66 
18078, 58, 48 
18079, 61, 47 
18080, 50, 68 
18081, 52, 71 
18082, 47, 48 
18083, 38, 51 
18084, 40, 51 
18085, 40, 54 
18086, 47, 69 
18087, 70, 76 
18088, 80, 72 
18089, 91, 104 
18090, 114, 140 
18091, 130, 141 
18092, 130, 132 
18093, 117, 117 
18094, 98, 91 
18095, 69, 71 
18096, 66, 80 
18097, 90, 103 
18098, 102, 103 
18099, 88, 105 
18100, 108, 111 
18101, 127, 123 
18102, 109, 105 
18103, 117, 95 
18104, 127, 102 
18105, 130, 117 
18106, 128, 118 
18107, 131, 126 
18108, 131, 133 
18109, 123, 123 
18110, 118, 118 
18111, 133, 125 
18112, 111, 123 
18113, 105, 94 
18114, 125, 87 
18115, 128, 90 
18116, 103, 92 
18117, 77, 88 
18118, 83, 97 
18119, 93, 99 
18120, 108, 113 
18121, 109, 114 
18122, 79, 88 
18123, 81, 85 
18124, 97, 100 
18125, 94, 105 
18126, 79, 89 
18127, 73, 76 
18128, 70, 73 
18129, 79, 81 
18130, 95, 105 
18131, 103, 114 
18132, 100, 110 
18133, 95, 102 
18134, 96, 102 
18135, 98, 100 
18136, 86, 87 
18137, 71, 68 
18138, 59, 77 
18139, 58, 54 
18140, 57, 47 
18141, 62, 49 
18142, 55, 61 
18143, 43, 58 
18144, 45, 55 
18145, 80, 75 
18146, 94, 95 
18147, 81, 101 
18148, 64, 109 
18149, 75, 120 
18150, 86, 114 
18151, 75, 104 
18152, 99, 94 
18153, 107, 86 
18154, 85, 87 
18155, 51, 56 
18156, 40, 46 
18157, 48, 48 
18158, 57, 52 
18159, 60, 54 
18160, 62, 52 
18161, 73, 58 
18162, 80, 83 
18163, 71, 109 
18164, 62, 91 
18165, 59, 64 
18166, 48, 64 
18167, 37, 48 
18168, 36, 31 
18169, 48, 40 
18170, 67, 57 
18171, 64, 60 
18172, 73, 55 
18173, 100, 53 
18174, 103, 46 
18176, 130, 130 
18177, 130, 129 
18178, 130, 130 
18179, 129, 130 
18180, 130, 131 
18181, 131, 132 
18182, 132, 130 
18183, 131, 130 
18184, 130, 130 
18185, 130, 129 
18186, 129, 130 
18187, 129, 129 
18188, 130, 128 
18189, 130, 127 
18190, 127, 127 
18191, 126, 126 
18192, 128, 127 
18193, 129, 127 
18194, 128, 126 
18195, 126, 125 
18196, 126, 124 
18197, 123, 125 
18198, 124, 126 
18199, 125, 126 
18200, 127, 127 
18201, 126, 128 
18202, 127, 130 
18203, 130, 127 
18204, 126, 127 
18205, 125, 125 
18206, 125, 126 
18207, 125, 126 
18208, 125, 125 
18209, 123, 125 
18210, 125, 125 
18211, 126, 124 
18212, 124, 124 
18213, 124, 125 
18214, 122, 124 
18215, 121, 125 
18216, 121, 125 
18217, 123, 126 
18218, 123, 126 
18219, 125, 118 
18220, 128, 110 
18221, 121, 108 
18222, 112, 108 
18223, 114, 112 
18224, 115, 114 
18225, 112, 111 
18226, 108, 108 
18227, 104, 105 
18228, 102, 106 
18229, 105, 109 
18230, 106, 108 
18231, 106, 108 
18232, 106, 106 
18233, 105, 108 
18234, 107, 110 
18235, 108, 111 
18236, 109, 107 
18237, 108, 107 
18238, 104, 108 
18239, 107, 106 
18240, 109, 102 
18241, 105, 101 
18242, 101, 110 
18243, 104, 109 
18244, 107, 101 
18245, 105, 102 
18246, 102, 110 
18247, 108, 107 
18248, 107, 103 
18249, 108, 104 
18250, 104, 107 
18251, 112, 104 
18252, 112, 107 
18253, 109, 115 
18254, 116, 114 
18255, 127, 108 
18256, 124, 110 
18257, 125, 118 
18258, 129, 122 
18259, 137, 131 
18260, 142, 137 
18261, 152, 148 
18262, 151, 150 
18263, 152, 147 
18264, 155, 160 
18265, 146, 139 
18266, 148, 129 
18267, 130, 137 
18268, 136, 142 
18269, 155, 146 
18270, 145, 147 
18271, 144, 140 
18272, 149, 149 
18273, 141, 158 
18274, 148, 140 
18275, 158, 128 
18276, 164, 132 
18277, 175, 128 
18278, 176, 110 
18279, 150, 128 
18280, 136, 141 
18281, 151, 138 
18282, 170, 123 
18283, 157, 107 
18284, 124, 104 
18285, 105, 105 
18286, 103, 109 
18287, 108, 117 
18288, 111, 120 
18289, 113, 115 
18290, 115, 112 
18291, 117, 111 
18292, 119, 109 
18293, 118, 121 
18294, 116, 129 
18295, 111, 121 
18296, 121, 120 
18297, 135, 133 
18298, 122, 174 
18299, 137, 169 
18300, 150, 124 
18301, 139, 125 
18302, 132, 129 
18303, 120, 67 
18304, 71, 35 
18305, 40, 49 
18306, 34, 98 
18307, 43, 101 
18308, 80, 53 
18309, 87, 46 
18310, 59, 56 
18311, 60, 49 
18312, 62, 43 
18313, 39, 54 
18314, 39, 54 
18315, 47, 45 
18316, 51, 41 
18317, 48, 44 
18318, 41, 50 
18319, 42, 48 
18320, 43, 48 
18321, 41, 45 
18322, 42, 47 
18323, 47, 46 
18324, 47, 51 
18325, 53, 52 
18326, 50, 48 
18327, 48, 46 
18328, 48, 40 
18329, 45, 38 
18330, 44, 39 
18331, 46, 45 
18332, 48, 55 
18333, 55, 52 
18334, 66, 49 
18335, 48, 57 
18336, 47, 64 
18337, 68, 66 
18338, 71, 54 
18339, 48, 51 
18340, 51, 51 
18341, 51, 56 
18342, 54, 77 
18343, 69, 99 
18344, 76, 123 
18345, 72, 142 
18346, 104, 111 
18347, 140, 79 
18348, 141, 113 
18349, 132, 105 
18350, 117, 74 
18351, 91, 64 
18352, 71, 98 
18353, 80, 122 
18354, 103, 134 
18355, 103, 141 
18356, 105, 120 
18357, 111, 97 
18358, 123, 88 
18359, 105, 73 
18360, 95, 71 
18361, 102, 108 
18362, 117, 118 
18363, 118, 115 
18364, 126, 131 
18365, 133, 139 
18366, 123, 132 
18367, 118, 136 
18368, 125, 146 
18369, 123, 131 
18370, 94, 104 
18371, 87, 99 
18372, 90, 96 
18373, 92, 102 
18374, 88, 91 
18375, 97, 104 
18376, 99, 111 
18377, 113, 119 
18378, 114, 115 
18379, 88, 100 
18380, 85, 88 
18381, 100, 98 
18382, 105, 111 
18383, 89, 100 
18384, 76, 78 
18385, 73, 67 
18386, 81, 96 
18387, 105, 113 
18388, 114, 103 
18389, 110, 98 
18390, 102, 110 
18391, 102, 118 
18392, 100, 126 
18393, 87, 116 
18394, 68, 110 
18395, 77, 70 
18396, 54, 46 
18397, 47, 36 
18398, 49, 46 
18399, 61, 81 
18400, 58, 81 
18401, 55, 49 
18402, 75, 48 
18403, 95, 75 
18404, 101, 91 
18405, 109, 116 
18406, 120, 126 
18407, 114, 128 
18408, 104, 119 
18409, 94, 109 
18410, 86, 102 
18411, 87, 88 
18412, 56, 50 
18413, 46, 42 
18414, 48, 48 
18415, 52, 57 
18416, 54, 52 
18417, 52, 57 
18418, 58, 57 
18419, 83, 71 
18420, 109, 107 
18421, 91, 104 
18422, 64, 77 
18423, 64, 70 
18424, 48, 52 
18425, 31, 39 
18426, 40, 39 
18427, 57, 58 
18428, 60, 58 
18429, 55, 42 
18430, 53, 48 
18432, 130, 128 
18433, 130, 129 
18434, 129, 132 
18435, 130, 130 
18436, 130, 131 
18437, 131, 132 
18438, 132, 131 
18439, 130, 131 
18440, 130, 132 
18441, 130, 131 
18442, 129, 130 
18443, 130, 129 
18444, 129, 128 
18445, 128, 129 
18446, 127, 126 
18447, 127, 126 
18448, 126, 128 
18449, 127, 126 
18450, 127, 124 
18451, 126, 124 
18452, 125, 125 
18453, 124, 126 
18454, 125, 127 
18455, 126, 127 
18456, 126, 131 
18457, 127, 130 
18458, 128, 129 
18459, 130, 126 
18460, 127, 127 
18461, 127, 128 
18462, 125, 126 
18463, 126, 124 
18464, 126, 125 
18465, 125, 124 
18466, 125, 123 
18467, 125, 122 
18468, 124, 123 
18469, 124, 124 
18470, 125, 124 
18471, 124, 126 
18472, 125, 128 
18473, 125, 130 
18474, 126, 121 
18475, 126, 112 
18476, 118, 109 
18477, 110, 108 
18478, 108, 108 
18479, 108, 114 
18480, 112, 116 
18481, 114, 117 
18482, 111, 114 
18483, 108, 111 
18484, 105, 111 
18485, 106, 113 
18486, 109, 108 
18487, 108, 110 
18488, 108, 111 
18489, 106, 110 
18490, 108, 110 
18491, 110, 106 
18492, 111, 107 
18493, 107, 112 
18494, 107, 113 
18495, 108, 103 
18496, 106, 95 
18497, 102, 107 
18498, 101, 113 
18499, 110, 107 
18500, 109, 103 
18501, 101, 100 
18502, 102, 105 
18503, 110, 106 
18504, 107, 101 
18505, 103, 103 
18506, 104, 106 
18507, 107, 106 
18508, 104, 107 
18509, 107, 106 
18510, 115, 100 
18511, 114, 103 
18512, 108, 106 
18513, 110, 115 
18514, 118, 121 
18515, 122, 115 
18516, 131, 125 
18517, 137, 127 
18518, 148, 129 
18519, 150, 136 
18520, 147, 133 
18521, 160, 114 
18522, 139, 117 
18523, 129, 130 
18524, 137, 143 
18525, 142, 135 
18526, 146, 150 
18527, 147, 146 
18528, 140, 128 
18529, 149, 128 
18530, 158, 120 
18531, 140, 95 
18532, 128, 102 
18533, 132, 124 
18534, 128, 141 
18535, 110, 140 
18536, 128, 128 
18537, 141, 122 
18538, 138, 121 
18539, 123, 119 
18540, 107, 118 
18541, 104, 109 
18542, 105, 107 
18543, 109, 116 
18544, 117, 120 
18545, 120, 116 
18546, 115, 108 
18547, 112, 111 
18548, 111, 126 
18549, 109, 132 
18550, 121, 128 
18551, 129, 126 
18552, 121, 123 
18553, 120, 130 
18554, 133, 174 
18555, 174, 156 
18556, 169, 95 
18557, 124, 87 
18558, 125, 89 
18559, 129, 53 
18560, 67, 51 
18561, 35, 91 
18562, 49, 109 
18563, 98, 65 
18564, 101, 48 
18565, 53, 68 
18566, 46, 72 
18567, 56, 71 
18568, 49, 79 
18569, 43, 94 
18570, 54, 91 
18571, 54, 80 
18572, 45, 66 
18573, 41, 58 
18574, 44, 59 
18575, 50, 62 
18576, 48, 49 
18577, 48, 44 
18578, 45, 46 
18579, 47, 47 
18580, 46, 48 
18581, 51, 49 
18582, 52, 48 
18583, 48, 43 
18584, 46, 39 
18585, 40, 38 
18586, 38, 40 
18587, 39, 43 
18588, 45, 48 
18589, 55, 42 
18590, 52, 57 
18591, 49, 72 
18592, 57, 70 
18593, 64, 66 
18594, 66, 106 
18595, 54, 127 
18596, 51, 113 
18597, 51, 95 
18598, 56, 86 
18599, 77, 91 
18600, 99, 90 
18601, 123, 67 
18602, 142, 40 
18603, 111, 35 
18604, 79, 61 
18605, 113, 101 
18606, 105, 82 
18607, 74, 91 
18608, 64, 122 
18609, 98, 130 
18610, 122, 136 
18611, 134, 153 
18612, 141, 161 
18613, 120, 132 
18614, 97, 118 
18615, 88, 120 
18616, 73, 113 
18617, 71, 124 
18618, 108, 135 
18619, 118, 146 
18620, 115, 142 
18621, 131, 143 
18622, 139, 152 
18623, 132, 155 
18624, 136, 156 
18625, 146, 154 
18626, 131, 147 
18627, 104, 120 
18628, 99, 95 
18629, 96, 99 
18630, 102, 112 
18631, 91, 102 
18632, 104, 106 
18633, 111, 115 
18634, 119, 122 
18635, 115, 115 
18636, 100, 93 
18637, 88, 88 
18638, 98, 95 
18639, 111, 107 
18640, 100, 103 
18641, 78, 81 
18642, 67, 75 
18643, 96, 93 
18644, 113, 93 
18645, 103, 88 
18646, 98, 96 
18647, 110, 95 
18648, 118, 106 
18649, 126, 117 
18650, 116, 110 
18651, 110, 79 
18652, 70, 55 
18653, 46, 48 
18654, 36, 56 
18655, 46, 71 
18656, 81, 91 
18657, 81, 94 
18658, 49, 51 
18659, 48, 46 
18660, 75, 68 
18661, 91, 79 
18662, 116, 112 
18663, 126, 137 
18664, 128, 129 
18665, 119, 119 
18666, 109, 119 
18667, 102, 109 
18668, 88, 78 
18669, 50, 46 
18670, 42, 51 
18671, 48, 69 
18672, 57, 81 
18673, 52, 71 
18674, 57, 65 
18675, 57, 60 
18676, 71, 62 
18677, 107, 86 
18678, 104, 100 
18679, 77, 90 
18680, 70, 87 
18681, 52, 71 
18682, 39, 62 
18683, 39, 52 
18684, 58, 59 
18685, 58, 49 
18686, 42, 46 
18688, 128, 131 
18689, 128, 131 
18690, 129, 131 
18691, 132, 130 
18692, 130, 131 
18693, 131, 130 
18694, 132, 130 
18695, 131, 131 
18696, 131, 132 
18697, 132, 130 
18698, 131, 131 
18699, 130, 130 
18700, 129, 128 
18701, 128, 129 
18702, 129, 128 
18703, 126, 127 
18704, 126, 126 
18705, 128, 124 
18706, 126, 122 
18707, 124, 124 
18708, 124, 125 
18709, 125, 127 
18710, 126, 128 
18711, 127, 128 
18712, 127, 129 
18713, 131, 128 
18714, 130, 127 
18715, 129, 127 
18716, 126, 126 
18717, 127, 126 
18718, 128, 126 
18719, 126, 125 
18720, 124, 124 
18721, 125, 125 
18722, 124, 124 
18723, 123, 122 
18724, 122, 122 
18725, 123, 124 
18726, 124, 129 
18727, 124, 133 
18728, 126, 127 
18729, 128, 117 
18730, 130, 110 
18731, 121, 109 
18732, 112, 106 
18733, 109, 109 
18734, 108, 113 
18735, 108, 110 
18736, 114, 112 
18737, 116, 114 
18738, 117, 117 
18739, 114, 116 
18740, 111, 112 
18741, 111, 110 
18742, 113, 110 
18743, 108, 108 
18744, 110, 112 
18745, 111, 116 
18746, 110, 111 
18747, 110, 111 
18748, 106, 116 
18749, 107, 114 
18750, 112, 111 
18751, 113, 98 
18752, 103, 104 
18753, 95, 115 
18754, 107, 109 
18755, 113, 103 
18756, 107, 100 
18757, 103, 99 
18758, 100, 104 
18759, 105, 106 
18760, 106, 107 
18761, 101, 108 
18762, 103, 106 
18763, 106, 105 
18764, 106, 103 
18765, 107, 91 
18766, 106, 97 
18767, 100, 99 
18768, 103, 101 
18769, 106, 109 
18770, 115, 110 
18771, 121, 107 
18772, 115, 106 
18773, 125, 107 
18774, 127, 117 
18775, 129, 119 
18776, 136, 111 
18777, 133, 107 
18778, 114, 114 
18779, 117, 118 
18780, 130, 126 
18781, 143, 139 
18782, 135, 135 
18783, 150, 132 
18784, 146, 121 
18785, 128, 100 
18786, 128, 101 
18787, 120, 110 
18788, 95, 125 
18789, 102, 131 
18790, 124, 128 
18791, 141, 121 
18792, 140, 122 
18793, 128, 125 
18794, 122, 124 
18795, 121, 124 
18796, 119, 119 
18797, 118, 113 
18798, 109, 110 
18799, 107, 113 
18800, 116, 113 
18801, 120, 115 
18802, 116, 119 
18803, 108, 130 
18804, 111, 133 
18805, 126, 137 
18806, 132, 134 
18807, 128, 128 
18808, 126, 129 
18809, 123, 129 
18810, 130, 126 
18811, 174, 117 
18812, 156, 97 
18813, 95, 85 
18814, 87, 66 
18815, 89, 62 
18816, 53, 79 
18817, 51, 105 
18818, 91, 68 
18819, 109, 48 
18820, 65, 70 
18821, 48, 71 
18822, 68, 68 
18823, 72, 78 
18824, 71, 66 
18825, 79, 61 
18826, 94, 68 
18827, 91, 73 
18828, 80, 78 
18829, 66, 74 
18830, 58, 88 
18831, 59, 95 
18832, 62, 60 
